LEI_Code,Bank,NSA,originating_country,Period,Item,Label,country,target_country,Amount
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720804,loans and advances,2,Belgium,0.048
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720804,loans and advances,9,France,7946.349
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720804,loans and advances,10,Germany,0.008
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720804,loans and advances,15,Italy,0.025
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720804,loans and advances,19,Luxembourg,8.426
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720804,loans and advances,21,Netherlands,0.06
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720804,loans and advances,24,Portugal,0.013
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720804,loans and advances,28,Spain,22.721
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720804,loans and advances,41,Switzerland,0.149
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720804,loans and advances,82,Canada,1.745
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720804,loans and advances,903,Other Countries,694.365
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720806,debt securities,1,Austria,591.983
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720806,debt securities,2,Belgium,1006.262
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720806,debt securities,9,France,15089.494
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720806,debt securities,10,Germany,1682.46
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720806,debt securities,14,Ireland,159.122
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720806,debt securities,15,Italy,1334.225
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720806,debt securities,19,Luxembourg,1082.417
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720806,debt securities,21,Netherlands,905.562
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720806,debt securities,24,Portugal,118.242
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720806,debt securities,28,Spain,542.689
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720806,debt securities,29,Sweden,101.972
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720806,debt securities,30,United Kingdom,15.842
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720806,debt securities,41,Switzerland,14.705
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720806,debt securities,61,Australia,27.358
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720806,debt securities,82,Canada,274.154
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720806,debt securities,37,Japan,194.615
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720806,debt securities,43,United States,2408.973
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201612,1720806,debt securities,903,Other Countries,530.416
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720804,loans and advances,2,Belgium,0.001
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720804,loans and advances,9,France,8063.561
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720804,loans and advances,10,Germany,0.036
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720804,loans and advances,15,Italy,0.006
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720804,loans and advances,19,Luxembourg,7.884
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720804,loans and advances,21,Netherlands,0.013
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720804,loans and advances,24,Portugal,0.006
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720804,loans and advances,28,Spain,3.716
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720804,loans and advances,30,United Kingdom,0.001
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720804,loans and advances,82,Canada,2.627
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720804,loans and advances,43,United States,0.046
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720804,loans and advances,903,Other Countries,681.333
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720806,debt securities,1,Austria,615.96
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720806,debt securities,2,Belgium,885.644
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720806,debt securities,9,France,15310.783
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720806,debt securities,10,Germany,2198.399
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720806,debt securities,14,Ireland,154.282
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720806,debt securities,15,Italy,1912.198
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720806,debt securities,19,Luxembourg,1263.328
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720806,debt securities,21,Netherlands,867.701
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720806,debt securities,24,Portugal,607.118
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720806,debt securities,28,Spain,917.106
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720806,debt securities,29,Sweden,101.124
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720806,debt securities,30,United Kingdom,41.241
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720806,debt securities,41,Switzerland,5.233303
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720806,debt securities,61,Australia,46.582
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720806,debt securities,82,Canada,344.875
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720806,debt securities,37,Japan,160.725291
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720806,debt securities,43,United States,1710.934731
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720806,debt securities,249,Other advanced economies non EEA,17.294
9695000CG7B84NLR5984,Crédit Mutuel Group,FR,France,201706,1720806,debt securities,903,Other Countries,716.511
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720804,loans and advances,1,Austria,67.03888155
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720804,loans and advances,2,Belgium,0.15515609
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720804,loans and advances,3,Bulgaria,6.62828531
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720804,loans and advances,34,CROATIA,51.66187789
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720804,loans and advances,5,Czech Republic,1.29446951
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720804,loans and advances,6,Denmark,0.00961868
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720804,loans and advances,8,Finland,21.61530465
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720804,loans and advances,9,France,0.31234468
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720804,loans and advances,10,Germany,5.50809566
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720804,loans and advances,12,Hungary,52.22908543
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720804,loans and advances,15,Italy,0.08217993
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720804,loans and advances,19,Luxembourg,0.12919388
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720804,loans and advances,21,Netherlands,0.00707802
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720804,loans and advances,23,Poland,15.43830982
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720804,loans and advances,25,Romania,49.14070227
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720804,loans and advances,26,Slovakia,5.83047524
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720804,loans and advances,27,Slovenia,1.7207327
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720804,loans and advances,28,Spain,0.14313852
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720804,loans and advances,29,Sweden,31.92079767
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720804,loans and advances,30,United Kingdom,0.0002238
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720804,loans and advances,33,China,100.3822813
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720804,loans and advances,249,Other advanced economies non EEA,0.7616193
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720804,loans and advances,245,Other Central and eastern Europe countries non EEA,30.34049524
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720804,loans and advances,247,Latin America and the Caribbean,6.78051247
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720804,loans and advances,248,Africa,2.66927911
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720804,loans and advances,903,Other Countries,264.6960594
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720806,debt securities,1,Austria,2543.907851
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720806,debt securities,2,Belgium,69.68679945
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720806,debt securities,3,Bulgaria,406.0338524
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720806,debt securities,34,CROATIA,391.844332
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720806,debt securities,5,Czech Republic,961.6842399
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720806,debt securities,8,Finland,57.52830364
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720806,debt securities,9,France,293.2038544
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720806,debt securities,10,Germany,1320.33265
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720806,debt securities,12,Hungary,1288.152136
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720806,debt securities,14,Ireland,284.5525517
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720806,debt securities,15,Italy,339.7824366
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720806,debt securities,16,Latvia,11.66926521
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720806,debt securities,18,Lithuania,8.85618972
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720806,debt securities,19,Luxembourg,735.3114961
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720806,debt securities,21,Netherlands,238.2113032
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720806,debt securities,23,Poland,3016.100606
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720806,debt securities,24,Portugal,49.83117043
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720806,debt securities,25,Romania,987.6539477
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720806,debt securities,26,Slovakia,1274.548592
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720806,debt securities,27,Slovenia,44.88310518
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720806,debt securities,28,Spain,250.780269
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720806,debt securities,29,Sweden,48.24255392
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720806,debt securities,43,United States,611.0616207
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720806,debt securities,249,Other advanced economies non EEA,335.4342705
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720806,debt securities,245,Other Central and eastern Europe countries non EEA,812.3144717
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,Austria,201706,1720806,debt securities,903,Other Countries,280.9580762
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201612,1720804,loans and advances,2,Belgium,21607.75051
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201612,1720804,loans and advances,9,France,0.006455
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201612,1720804,loans and advances,19,Luxembourg,5.00E-06
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201612,1720804,loans and advances,245,Other Central and eastern Europe countries non EEA,11.954528
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201612,1720804,loans and advances,903,Other Countries,125.279119
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201612,1720806,debt securities,1,Austria,0.001634
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201612,1720806,debt securities,2,Belgium,3649.535434
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201612,1720806,debt securities,9,France,1738.063407
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201612,1720806,debt securities,10,Germany,0.025308
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201612,1720806,debt securities,11,Greece,0.075931
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201612,1720806,debt securities,15,Italy,3073.635494
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201612,1720806,debt securities,19,Luxembourg,192.397737
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201612,1720806,debt securities,21,Netherlands,5.360476
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201612,1720806,debt securities,23,Poland,138.048633
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201612,1720806,debt securities,27,Slovenia,0.000021
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201612,1720806,debt securities,82,Canada,62.146548
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201612,1720806,debt securities,37,Japan,395.053821
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201612,1720806,debt securities,249,Other advanced economies non EEA,28.72178
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201612,1720806,debt securities,247,Latin America and the Caribbean,97.308035
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201706,1720804,loans and advances,2,Belgium,21520.93
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201706,1720804,loans and advances,9,France,0.00431
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201706,1720804,loans and advances,245,Other Central and eastern Europe countries non EEA,10.010812
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201706,1720804,loans and advances,903,Other Countries,134.505697
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201706,1720806,debt securities,1,Austria,0.001607
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201706,1720806,debt securities,2,Belgium,4111.046295
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201706,1720806,debt securities,4,Cyprus,0.0005
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201706,1720806,debt securities,9,France,1519.275868
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201706,1720806,debt securities,10,Germany,1.835856
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201706,1720806,debt securities,11,Greece,0.020839
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201706,1720806,debt securities,15,Italy,3015.565608
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201706,1720806,debt securities,19,Luxembourg,180.914761
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201706,1720806,debt securities,21,Netherlands,2.774583
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201706,1720806,debt securities,23,Poland,134.131427
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201706,1720806,debt securities,82,Canada,92.164061
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201706,1720806,debt securities,37,Japan,386.280025
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201706,1720806,debt securities,249,Other advanced economies non EEA,26.530276
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA,BE,Belgium,201706,1720806,debt securities,247,Latin America and the Caribbean,94.172462
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201612,1720804,loans and advances,1,Austria,205.2785714
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201612,1720804,loans and advances,41,Switzerland,70.76500953
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201612,1720804,loans and advances,903,Other Countries,8.20125
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201612,1720806,debt securities,1,Austria,1012.585856
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201612,1720806,debt securities,2,Belgium,67.78263118
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201612,1720806,debt securities,5,Czech Republic,57.95265602
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201612,1720806,debt securities,8,Finland,6.4584
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201612,1720806,debt securities,9,France,30.19000835
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201612,1720806,debt securities,10,Germany,9.47148
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201612,1720806,debt securities,12,Hungary,31.18325
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201612,1720806,debt securities,15,Italy,139.8670196
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201612,1720806,debt securities,18,Lithuania,10.565
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201612,1720806,debt securities,21,Netherlands,5.0819
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201612,1720806,debt securities,23,Poland,107.7908277
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201612,1720806,debt securities,24,Portugal,40.128
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201612,1720806,debt securities,25,Romania,14.94680296
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201612,1720806,debt securities,26,Slovakia,28.60275481
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201612,1720806,debt securities,27,Slovenia,1.619325
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201612,1720806,debt securities,28,Spain,43.86
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201706,1720804,loans and advances,1,Austria,186.3339859
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201706,1720804,loans and advances,41,Switzerland,24.68074696
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201706,1720804,loans and advances,245,Other Central and eastern Europe countries non EEA,7.97E-06
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201706,1720804,loans and advances,903,Other Countries,7.745625
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201706,1720806,debt securities,1,Austria,975.3124171
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201706,1720806,debt securities,2,Belgium,66.18962754
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201706,1720806,debt securities,5,Czech Republic,57.66988361
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201706,1720806,debt securities,8,Finland,8.01071903
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201706,1720806,debt securities,9,France,39.97784534
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201706,1720806,debt securities,10,Germany,9.177486
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201706,1720806,debt securities,12,Hungary,30.531
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201706,1720806,debt securities,15,Italy,135.2025458
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201706,1720806,debt securities,18,Lithuania,10.308
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201706,1720806,debt securities,21,Netherlands,6.40979794
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201706,1720806,debt securities,23,Poland,104.7041904
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201706,1720806,debt securities,24,Portugal,43.296
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201706,1720806,debt securities,25,Romania,14.96857271
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201706,1720806,debt securities,26,Slovakia,26.67468502
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201706,1720806,debt securities,27,Slovenia,1.5847
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201706,1720806,debt securities,28,Spain,41.658
AT0000000000043000VB,Volksbanken Verbund,AT,Austria,201706,1720806,debt securities,41,Switzerland,1.78615448
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720804,loans and advances,1,Austria,48.73590152
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720804,loans and advances,2,Belgium,24.53058976
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720804,loans and advances,9,France,0.71759157
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720804,loans and advances,10,Germany,15154.23737
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720804,loans and advances,15,Italy,0.00705785
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720804,loans and advances,16,Latvia,62.58459998
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720804,loans and advances,19,Luxembourg,0.00445111
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720804,loans and advances,23,Poland,1.00E-08
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720804,loans and advances,28,Spain,0.00270618
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720804,loans and advances,245,Other Central and eastern Europe countries non EEA,0.04313041
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720804,loans and advances,247,Latin America and the Caribbean,0.00174381
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720804,loans and advances,248,Africa,0.52266634
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720804,loans and advances,903,Other Countries,0.69920116
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720806,debt securities,1,Austria,31.84781785
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720806,debt securities,2,Belgium,466.4471653
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720806,debt securities,5,Czech Republic,16.54417808
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720806,debt securities,6,Denmark,0.08429895
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720806,debt securities,8,Finland,289.2804091
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720806,debt securities,9,France,13.89518082
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720806,debt securities,10,Germany,8525.671391
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720806,debt securities,11,Greece,0.00386007
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720806,debt securities,12,Hungary,6.29898303
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720806,debt securities,15,Italy,1405.884577
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720806,debt securities,21,Netherlands,217.518672
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720806,debt securities,23,Poland,36.43907287
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720806,debt securities,28,Spain,167.4045471
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720806,debt securities,29,Sweden,0.0583944
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720806,debt securities,30,United Kingdom,0.03994783
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720806,debt securities,22,Norway,0.38533504
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720806,debt securities,41,Switzerland,342.0266362
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720806,debt securities,61,Australia,0.6380005
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720806,debt securities,82,Canada,93.72387679
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720806,debt securities,43,United States,3480.89761
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720806,debt securities,249,Other advanced economies non EEA,95.6181878
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720806,debt securities,245,Other Central and eastern Europe countries non EEA,0.01636186
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720806,debt securities,247,Latin America and the Caribbean,0.03202931
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720806,debt securities,248,Africa,0.32800616
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201612,1720806,debt securities,903,Other Countries,169.1940293
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201706,1720804,loans and advances,1,Austria,81.5632914
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201706,1720804,loans and advances,2,Belgium,22.37866933
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,Germany,201706,1720804,loans and advances,9,France,0.83475845
